3.9307,-5.30644,4.64833
-15.7228,-5.30644,13.945
-15.7228,-5.30644,13.945
3.9307,5.30643,-1.54943
3.9307,5.30643,-1.54943
19.6535,5.30643,4.64833
19.6535,5.30643,4.64833
1.96535,7.07523,15.4944
1.96535,7.07523,15.4944
1.96535,3.53761,0
5.89603,3.53761,0
5.89603,3.53761,0
9.82673,-7.07526,9.29665
9.82673,-7.07526,9.29665
0,-1.76881,1.54946
0,-1.76881,1.54946
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
0,15.9193,-1.54943
78.6138,100.822,48.0327
78.6138,100.822,48.0327
96.3019,123.817,58.8787
96.3019,123.817,58.8787
94.3366,111.435,63.5271
94.3366,111.435,63.5271
127.747,137.967,68.1754
127.747,137.967,68.1754
127.747,137.967,68.1754
135.609,145.043,61.9776
135.609,145.043,61.9776
139.54,137.967,77.472
139.54,137.967,77.472
163.124,134.43,55.7799
163.124,134.43,55.7799
163.124,152.118,61.9776
163.124,152.118,61.9776
169.02,139.736,69.7248
169.02,139.736,69.7248
169.02,139.736,69.7248
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
194.569,141.505,74.3731
318.386,114.973,51.1315
318.386,114.973,51.1315
326.247,114.973,48.0327
326.247,114.973,48.0327
351.797,109.666,40.2854
351.797,109.666,40.2854
367.52,81.3653,21.6922
367.52,81.3653,21.6922
379.312,70.7524,21.6922
379.312,70.7524,21.6922
379.312,70.7524,21.6922
373.416,65.446,29.4394
373.416,65.446,29.4394
395.035,53.0643,21.6922
395.035,53.0643,21.6922
385.208,40.6826,13.945
385.208,40.6826,13.945
402.896,24.7633,-12.3955
402.896,24.7633,-12.3955
393.069,12.3817,-1.54943
393.069,12.3817,-1.54943
393.069,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
410.757,3.53761,-24.791
404.861,-100.822,-66.6259
404.861,-100.822,-66.6259
406.827,-102.591,-65.0765
406.827,-102.591,-65.0765
398.965,-123.817,-86.7686
398.965,-123.817,-86.7686
398.965,-123.817,-86.7686
408.792,-129.123,-100.714
408.792,-129.123,-100.714
398.965,-137.967,-105.362
398.965,-137.967,-105.362
379.312,-137.967,-108.461
379.312,-137.967,-108.461
383.242,-155.655,-114.659
383.242,-155.655,-114.659
371.45,-176.881,-123.955
371.45,-176.881,-123.955
371.45,-176.881,-123.955
367.52,-180.419,-114.659
367.52,-180.419,-114.659
349.832,-185.725,-116.208
349.832,-185.725,-116.208
340.005,-201.644,-133.252
340.005,-201.644,-133.252
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
334.109,-196.338,-131.702
233.876,-247.634,-139.45
233.876,-247.634,-139.45
208.327,-242.327,-137.9
208.327,-242.327,-137.9
188.673,-238.79,-144.098
188.673,-238.79,-144.098
186.708,-226.408,-142.548
186.708,-226.408,-142.548
186.708,-226.408,-142.548
149.366,-238.79,-137.9
149.366,-238.79,-137.9
145.436,-228.177,-131.702
145.436,-228.177,-131.702
121.851,-214.026,-131.702
121.851,-214.026,-131.702
102.198,-210.489,-131.702
102.198,-210.489,-131.702
80.5792,-212.257,-136.351
80.5792,-212.257,-136.351
80.5792,-212.257,-136.351
84.5099,-208.72,-117.757
84.5099,-208.72,-117.757
58.9604,-189.263,-122.406
58.9604,-189.263,-122.406
47.1683,-164.499,-106.911
47.1683,-164.499,-106.911
37.3416,-145.043,-99.1642
37.3416,-145.043,-99.1642
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
17.6881,-141.505,-80.5709
157.228,132.661,63.5271
157.228,132.661,63.5271
192.604,129.123,75.9226
192.604,129.123,75.9226
208.327,143.274,75.9226
208.327,143.274,75.9226
208.327,143.274,75.9226
218.153,155.655,61.9776
218.153,155.655,61.9776
237.807,137.967,77.472
237.807,137.967,77.472
241.738,137.967,77.472
241.738,137.967,77.472
245.668,137.967,55.7799
245.668,137.967,55.7799
286.94,136.198,51.1315
286.94,136.198,51.1315
286.94,136.198,51.1315
294.802,122.048,66.626
294.802,122.048,66.626
318.386,111.435,48.0327
318.386,111.435,48.0327
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
328.213,120.279,55.7799
